Promoter 712,5.2251853935971385e-05
Promoter 713,0.00044162865009345043
Promoter 714,0.0002710923795551702
Promoter 715,0.0009060098244969324
Promoter 716,6.021882617071427e-05
Promoter 717,0.0001941500891439596
Promoter 718,7.852132995323172e-05
Promoter 719,5.074458891858759e-05
Promoter 720,3.588726231866166e-06
Promoter 721,7.902375162569298e-05
Promoter 722,5.7922041382319926e-05
Promoter 723,5.347202085480588e-05
Promoter 724,6.323335620548185e-05
Promoter 725,0.0005763494328377063
Promoter 726,0.00010342709000238292
Promoter 727,0.0006034084286259772
Promoter 728,5.526638397073896e-06
Promoter 729,0.00024266966779879016
Promoter 730,6.976483794747827e-05
Promoter 731,9.502947061981608e-05
Promoter 732,0.00018331213592372378
Promoter 733,6.036237521998892e-05
Promoter 734,5.3256697280893906e-05
Promoter 735,0.0009314180062185448
Promoter 736,0.00018532182261356883
Promoter 737,7.313824060543247e-05
Promoter 738,4.3495361930217936e-05
Promoter 739,3.0575947495499734e-05
Promoter 740,0.00018309681234981182
Promoter 741,0.00037896949008506714
Promoter 742,0.00010651339456178781
Promoter 743,0.00011821264207767152
Promoter 744,0.0004705537835222917
Promoter 745,0.00039978410222989093
Promoter 746,0.00012668203598487567
Promoter 747,0.00018510649903965686
Promoter 748,0.0004264124508703379
Promoter 749,0.0003872953349429967
Promoter 750,0.000416220468371838
Promoter 751,0.00013615627323700235
Promoter 752,0.00022178328112932907
Promoter 753,0.0001904178138628188
Promoter 754,0.0001341465865471573
Promoter 755,1.3493610631816786e-05
Promoter 756,3.588726231866166e-06
Promoter 757,6.495594479677761e-05
Promoter 758,0.00037710335244449676
Promoter 759,0.00044356656225865814
Promoter 760,0.00025652215105379357
Promoter 761,8.799556720535839e-05
Promoter 762,0.00021073000433518129
Promoter 763,5.1892981312784765e-05
Promoter 764,0.0008450014785552076
Promoter 765,0.00014878858957317125
Promoter 766,0.00014570228501376635
Promoter 767,0.0007999988516076058
Promoter 768,0.0003236313315896909
Promoter 769,0.0001446256671442065
Promoter 770,5.555348206928826e-05
Promoter 771,0.0011147301421422686
Promoter 772,0.0022701564397538997
Promoter 773,0.0018654198953240333
Promoter 774,0.00023671238225389234
Promoter 775,0.0001969492956048152
Promoter 776,3.495419349837646e-05
Promoter 777,0.00012438525119648134
Promoter 778,8.196650713582324e-05
Promoter 779,0.0003407854429780112
Promoter 780,9.983836377051675e-05
Promoter 781,0.00020269125757580106
Promoter 782,0.0003839937068096798
Promoter 783,2.562350529552443e-05
Promoter 784,2.8853358904203977e-05
Promoter 785,9.25891367821471e-05
Promoter 786,0.00016608625001076618
Promoter 787,3.3734026579541966e-05
Promoter 788,0.0002646326723378111
